,GYN,Adeno lung,Intra cholangio,CNS,Mixed neuroendocrine ca,Adeno anus,Adeno pancreas,Ameloblastoma of mandible,Neuroendocrine colon ca
984,-46.280473156629995,-37.09446173602575,-45.9524013201775,-42.50580393724666,,,,,
985,-41.237750996362166,-51.205236903787494,-34.93803449644075,-14.284251801813335,,,,,
986,-12.544366108458334,-61.379150034154996,-40.633212779269996,-34.455142242786664,,,,,
987,-28.5572206875505,-50.044083774784994,-44.93501000714325,-39.08500995718333,,,,,
988,-40.4194145054405,-58.28274169013,-19.290111058035002,-46.10353553697232,,,,,
989,-45.285199046049996,-49.723384339149995,-8.762324038282499,-50.89559606938667,,,,,
990,-36.099186725494995,-38.321966472405,-34.58415925711825,-1.3678055667443338,,,,,
991,-17.292192235962666,-18.94729576987325,-51.7692255664525,-29.44190788589333,,,,,
992,-44.97555731169666,-36.552590275819995,-52.974613100377496,-18.3685618556,,,,,
993,-38.79011392441999,-39.261947576843255,-47.92083233888,-37.77272081147999,,,,,
994,-43.891815291238835,-7.048240847839249,-45.72017069437575,-16.422248039356663,,,,,
995,-34.8606242878355,-27.13066202900675,-64.5529685867775,-27.775747100679997,,,,,
996,-45.204102637039995,-50.42007621655749,-50.397959014099996,-23.367051410857666,,,,,
997,-46.214120649304995,-46.6601517988125,-60.472344733405,-31.56515932179667,,,,,
998,-38.229810562215,-33.40088892565575,-38.83066212892325,-16.93831609669333,,,,,
999,-44.437372951852836,-21.59030146352425,-27.396068458494252,-58.666106532726666,,,,,
